time;msg_out;bytes_out
1575985597.562646;692;4982400
1575985598.565730;692;4982400
1575985599.566710;681;4903200
1575985600.566859;687;4946400
1575985601.580374;660;4752000
1575985602.592783;674;4852800
1575985603.593920;318;2289600
1575985604.604937;403;2901600
1575985605.693261;595;4284000
1575985606.695848;569;4096800
1575985607.774539;626;4507200
1575985608.774923;650;4680000
1575985609.782985;674;4852800
1575985610.785912;674;4852800
1575985611.807798;406;2923200
1575985612.808969;781;5623200
1575985613.816926;705;5076000
1575985614.817964;619;4456800
1575985615.818085;682;4910400
1575985616.818912;692;4982400
1575985617.821123;571;4111200
1575985618.821412;609;4384800
1575985619.822095;547;3938400
1575985620.845318;613;4413600
1575985621.848339;634;4564800
1575985622.848583;593;4269600
1575985623.852711;654;4708800
1575985624.853595;590;4248000
1575985625.860785;611;4399200
1575985626.860775;662;4766400
1575985627.863811;699;5032800
1575985628.864801;699;5032800
1575985629.865970;688;4953600
1575985630.865945;663;4773600
1575985631.866960;645;4644000
1575985632.867118;627;4514400
1575985633.873372;635;4572000
1575985634.881371;538;3873600
1575985635.886322;547;3938400
1575985636.897779;672;4838400
1575985637.897944;624;4492800
1575985638.903679;644;4636800
1575985639.904555;671;4831200
1575985640.907546;648;4665600
1575985641.918247;631;4543200
1575985642.924987;540;3888000
1575985643.926624;646;4651200
1575985644.926904;667;4802400
1575985645.926985;682;4910400
1575985646.935470;618;4449600
1575985647.935205;704;5068800
1575985648.935285;670;4824000
1575985649.944215;619;4456800
1575985650.944385;632;4550400
1575985651.944470;620;4464000
1575985652.944508;672;4838400
1575985653.945600;647;4658400
1575985654.945667;685;4932000
1575985655.946647;705;5076000
1575985656.950818;567;4082400
1575985657.952869;716;5155200
1575985658.959948;701;5047200
1575985659.961004;663;4773600
1575985660.963331;678;4881600
1575985661.972538;646;4651200
1575985662.973528;548;3945600
1575985663.983626;695;5004000
1575985664.984330;654;4708800
1575985665.986484;658;4737600
1575985667.012507;537;3866400
1575985668.023832;584;4204800
1575985669.025607;544;3916800
1575985670.029845;597;4298400
1575985671.029908;598;4305600
1575985672.034078;631;4543200
1575985673.034513;543;3909600
1575985674.034577;532;3830400
1575985675.044647;452;3254400
1575985676.065783;510;3672000
1575985677.067936;628;4521600
1575985678.071904;563;4053600
1575985679.071971;498;3585600
1575985680.077306;536;3859200
1575985681.085305;488;3513600
1575985682.091593;564;4060800
1575985683.096838;564;4060800
1575985684.104789;640;4608000
1575985685.106392;680;4896000
1575985686.106257;683;4917600
1575985687.115982;607;4370400
1575985688.117079;610;4392000
1575985689.117346;631;4543200
1575985690.120329;674;4852800
1575985691.122202;564;4060800
1575985692.123442;446;3211200
1575985693.127309;583;4197600
1575985694.127456;457;3290400
1575985695.131415;413;2973600
1575985696.181341;46;331200
1575985697.181748;798;5745600
1575985698.181936;663;4773600
1575985699.188040;684;4924800
1575985700.202254;599;4312800
1575985701.203264;703;5061600
1575985702.207598;557;4010400
1575985703.207230;634;4564800
1575985704.211329;619;4456800
1575985705.296159;376;2707200
1575985706.328471;488;3513600
1575985707.328516;656;4723200
1575985708.330442;526;3787200
1575985709.332604;568;4089600
1575985710.336760;691;4975200
1575985711.337416;532;3830400
1575985712.370941;274;1972800
1575985713.458481;107;770400
1575985714.459894;99;712800
1575985715.466035;661;4759200
1575985716.466933;653;4701600
1575985717.471048;601;4327200
1575985718.525031;566;4075200
1575985719.525092;579;4168800
1575985720.533226;268;1929600
1575985721.534224;488;3513600
1575985722.557936;204;1468800
1575985723.560423;366;2635200
1575985724.590573;407;2930400
1575985725.590717;381;2743200
1575985726.629710;227;1634400
1575985727.633728;527;3794400
1575985728.647640;479;3448800
1575985729.649964;422;3038400
1575985730.653950;500;3600000
1575985731.654082;493;3549600
1575985732.656389;522;3758400
1575985733.657337;546;3931200
1575985734.666304;560;4032000
1575985735.670286;558;4017600
1575985736.671257;464;3340800
1575985737.691326;219;1576800
1575985738.700723;471;3391200
1575985739.713763;467;3362400
1575985740.723889;188;1353600
1575985741.726009;89;640800
1575985742.738741;196;1411200
1575985743.738747;415;2988000
1575985744.795854;161;1159200
1575985745.795798;477;3434400
1575985746.801887;450;3240000
1575985747.802918;472;3398400
1575985748.807197;501;3607200
1575985749.808334;519;3736800
1575985750.811061;541;3895200
1575985751.815259;538;3873600
1575985752.830281;487;3506400
1575985753.830370;536;3859200
1575985754.832324;525;3780000
1575985755.837425;426;3067200
1575985756.848604;449;3232800
1575985757.858693;417;3002400
1575985758.877452;434;3124800
1575985759.891196;461;3319200
1575985760.893217;423;3045600
1575985761.895351;392;2822400
1575985762.899803;9;64800
1575985763.908786;780;5616000
1575985764.911861;491;3535200
1575985765.911846;377;2714400
1575985766.912880;369;2656800
1575985767.923140;493;3549600
1575985768.927137;462;3326400
1575985769.932004;533;3837600
1575985770.934543;593;4269600
1575985771.935169;651;4687200
1575985772.941282;624;4492800
1575985773.944160;545;3924000
1575985774.945411;508;3657600
1575985775.947320;366;2635200
1575985776.980715;231;1663200
1575985777.982865;0;0
1575985778.995493;545;3924000
1575985779.995640;396;2851200
1575985781.003775;354;2548800
1575985782.006011;0;0
1575985783.018776;475;3420000
1575985784.118548;74;532800
1575985785.153028;2;14400
1575985786.174109;2;14400
1575985787.199045;489;3520800
1575985788.206244;109;784800
1575985789.212386;217;1562400
1575985790.224479;159;1144800
1575985791.230443;305;2196000
1575985792.234622;379;2728800
1575985793.236531;480;3456000
1575985794.239692;481;3463200
1575985795.246032;503;3621600
1575985796.246974;448;3225600
1575985797.306995;284;2044800
1575985798.389633;136;979200
1575985799.401235;42;302400
1575985800.403373;0;0
1575985801.405887;371;2671200
1575985802.408046;0;0
1575985803.412284;241;1735200
1575985804.414366;204;1468800
1575985805.414518;225;1620000
1575985806.415555;470;3384000
1575985807.415812;387;2786400
1575985808.418631;381;2743200
1575985809.420769;382;2750400
1575985810.429901;314;2260800
1575985811.433976;305;2196000
1575985812.440988;287;2066400
1575985813.442872;282;2030400
1575985814.487404;158;1137600
1575985815.489528;407;2930400
1575985816.534122;158;1137600
1575985817.536308;0;0
1575985818.537239;668;4809600
1575985819.542453;342;2462400
1575985820.547209;294;2116800
1575985821.550334;399;2872800
1575985822.550398;424;3052800
1575985823.553497;399;2872800
1575985824.554659;438;3153600
1575985825.561636;405;2916000
1575985826.562877;437;3146400
1575985827.603866;398;2865600
1575985828.614187;262;1886400
1575985829.618265;297;2138400
1575985830.641290;162;1166400
1575985831.657073;263;1893600
1575985832.659310;267;1922400
1575985833.666245;243;1749600
1575985834.671252;282;2030400
1575985835.682534;344;2476800
1575985836.684454;409;2944800
1575985837.685462;403;2901600
1575985838.697832;419;3016800
1575985839.706869;434;3124800
1575985840.709013;444;3196800
1575985841.795067;315;2268000
1575985842.795314;351;2527200
1575985843.798964;368;2649600
1575985844.861567;328;2361600
1575985845.882149;145;1044000
1575985846.950691;257;1850400
1575985848.021127;75;540000
1575985849.021202;47;338400
1575985850.024124;260;1872000
1575985851.025488;335;2412000
1575985852.030507;321;2311200
1575985853.039576;313;2253600
1575985854.045458;322;2318400
1575985855.062297;358;2577600
1575985856.070700;340;2448000
1575985857.087955;345;2484000
1575985858.096979;307;2210400
1575985859.104982;296;2131200
1575985860.104996;169;1216800
1575985861.156084;104;748800
1575985862.163400;118;849600
1575985863.167329;65;468000
1575985864.189456;28;201600
1575985865.190372;189;1360800
1575985866.204386;79;568800
1575985867.204919;15;108000
1575985868.205050;852;6134400
1575985869.206480;479;3448800
1575985870.206931;439;3160800
1575985871.210618;370;2664000
1575985872.220801;340;2448000
1575985873.223676;352;2534400
1575985874.224400;343;2469600
1575985875.224500;424;3052800
1575985876.230565;254;1828800
1575985877.232769;415;2988000
1575985878.238652;402;2894400
1575985879.239671;502;3614400
1575985880.247895;552;3974400
1575985881.256060;488;3513600
1575985882.258989;478;3441600
1575985883.265008;500;3600000
1575985884.266160;545;3924000
1575985885.267283;580;4176000
1575985886.272173;405;2916000
1575985887.274241;525;3780000
1575985888.286397;431;3103200
1575985889.286411;451;3247200
1575985890.287581;518;3729600
1575985891.294789;520;3744000
1575985892.299797;531;3823200
1575985893.303941;553;3981600
1575985894.304921;383;2757600
1575985895.311003;532;3830400
1575985896.321026;336;2419200
1575985897.328125;414;2980800
1575985898.334144;512;3686400
1575985899.337313;558;4017600
1575985900.340423;555;3996000
1575985901.342607;571;4111200
1575985902.356483;627;4514400
1575985903.360527;557;4010400
1575985904.361581;525;3780000
1575985905.364696;540;3888000
1575985906.366697;484;3484800
1575985907.370797;347;2498400
1575985908.376916;461;3319200
1575985909.378980;439;3160800
1575985910.379026;521;3751200
1575985911.380116;480;3456000
1575985912.386305;518;3729600
1575985913.390342;430;3096000
1575985914.393422;499;3592800
1575985915.395562;473;3405600
1575985916.405034;520;3744000
1575985917.415866;430;3096000
1575985918.415670;526;3787200
1575985919.417825;599;4312800
1575985920.428095;512;3686400
1575985921.428026;617;4442400
1575985922.436080;670;4824000
1575985923.438974;633;4557600
1575985924.445067;459;3304800
1575985925.454189;518;3729600
1575985926.455593;529;3808800
1575985927.457240;540;3888000
1575985928.466388;543;3909600
1575985929.470732;447;3218400
1575985930.472653;561;4039200
1575985931.479646;560;4032000
1575985932.479734;508;3657600
1575985933.479698;499;3592800
1575985934.487873;476;3427200
1575985935.491788;445;3204000
1575985936.501057;374;2692800
1575985937.503081;476;3427200
1575985938.505330;516;3715200
1575985939.506300;535;3852000
1575985940.514354;631;4543200
1575985941.521499;584;4204800
1575985942.531592;574;4132800
1575985943.539535;595;4284000
1575985944.540457;546;3931200
1575985945.543693;529;3808800
1575985946.543735;493;3549600
1575985947.544834;458;3297600
1575985948.546911;383;2757600
1575985949.551838;371;2671200
1575985950.554998;393;2829600
1575985951.564145;435;3132000
1575985952.565159;393;2829600
1575985953.569313;447;3218400
1575985954.574252;408;2937600
1575985955.574310;339;2440800
1575985956.578423;315;2268000
1575985957.578513;423;3045600
1575985958.578477;364;2620800
1575985959.578669;390;2808000
1575985960.584705;434;3124800
1575985961.592784;338;2433600
1575985962.595976;352;2534400
1575985963.605082;310;2232000
1575985964.614026;270;1944000
1575985965.616048;225;1620000
1575985966.619163;266;1915200
1575985967.627283;345;2484000
1575985968.628495;351;2527200
1575985969.644137;188;1353600
1575985970.646289;0;0
1575985971.648387;0;0
1575985972.650384;0;0
1575985973.652436;0;0
1575985974.654383;0;0
1575985975.656461;0;0
1575985976.658665;0;0
1575985977.660801;0;0
1575985978.662953;0;0
1575985979.665041;0;0
1575985980.667112;0;0
1575985981.669257;0;0
1575985982.671222;0;0
1575985983.673239;0;0
1575985984.675357;0;0
1575985985.681341;266;1915200
1575985986.689394;97;698400
1575985987.696370;146;1051200
1575985988.702507;204;1468800
1575985989.710599;175;1260000
1575985990.711758;152;1094400
1575985991.715664;175;1260000
1575985992.722763;61;439200
1575985993.738914;70;504000
1575985994.738941;71;511200
1575985995.745036;66;475200
1575985996.747030;99;712800
1575985997.747105;150;1080000
1575985998.754264;221;1591200
1575985999.757362;270;1944000
1575986000.759319;263;1893600
1575986001.769627;248;1785600
1575986002.769634;246;1771200
1575986003.868793;229;1648800
1575986004.871024;0;0
1575986005.903004;0;0
1575986006.905060;0;0
1575986007.907065;0;0
1575986008.909173;0;0
1575986009.911227;0;0
1575986010.913377;0;0
1575986011.915434;0;0
1575986012.917416;0;0
1575986013.919531;0;0
1575986014.921592;0;0
1575986015.923761;0;0
1575986016.925816;0;0
1575986017.927797;0;0
1575986018.929878;0;0
1575986019.931953;0;0
1575986020.934013;0;0
1575986021.936102;0;0
1575986022.938168;0;0
1575986023.940203;0;0
1575986024.942307;0;0
1575986025.975342;0;0
1575986026.977471;0;0
1575986027.979577;0;0
1575986028.981691;0;0
1575986029.983797;0;0
1575986030.985920;0;0
1575986031.987985;0;0
1575986032.990102;0;0
1575986033.992221;0;0
1575986034.994270;0;0
1575986035.996361;0;0
1575986036.998455;0;0
1575986038.000459;0;0
1575986039.002810;0;0
1575986040.004924;0;0
1575986041.007001;0;0
1575986042.009136;0;0
1575986043.011303;0;0
1575986044.013283;0;0
1575986045.015343;0;0
1575986046.028728;0;0
1575986047.030888;0;0
1575986048.033062;0;0
1575986049.035321;0;0
1575986050.037445;0;0
1575986051.039563;0;0
1575986052.041724;0;0
1575986053.043867;0;0
1575986054.046104;0;0
1575986055.048238;0;0
1575986056.050403;0;0
1575986057.052508;0;0
1575986058.054667;0;0
1575986059.056831;0;0
1575986060.059021;0;0
1575986061.061073;0;0
1575986062.063171;0;0
1575986063.065234;0;0
1575986064.067388;0;0
1575986065.069588;0;0
1575986066.083252;0;0
1575986067.085417;0;0
1575986068.087563;0;0
1575986069.089719;0;0
1575986070.091874;0;0
1575986071.093987;0;0
1575986072.096132;0;0
1575986073.098336;0;0
1575986074.100466;0;0
1575986075.102658;0;0
1575986076.104970;0;0
1575986077.107016;0;0
1575986078.108916;0;0
1575986079.110967;0;0
1575986080.112945;0;0
1575986081.115071;0;0
1575986082.117082;0;0
1575986083.119137;0;0
1575986084.121252;0;0
1575986085.123392;0;0
1575986086.167369;0;0
1575986087.169681;0;0
1575986088.172347;0;0
1575986089.174483;0;0
1575986090.176652;0;0
1575986091.178849;0;0
1575986092.180913;0;0
1575986093.183061;0;0
1575986094.185301;0;0
1575986095.187496;0;0
1575986096.189801;0;0
1575986097.192004;0;0
1575986098.194148;0;0
1575986099.196308;0;0
1575986100.198525;0;0
1575986101.200792;0;0
1575986102.202952;0;0
1575986103.205068;0;0
1575986104.207200;0;0
1575986105.209390;0;0
1575986106.222526;0;0
1575986107.224666;0;0
1575986108.226864;0;0
1575986109.229171;0;0
1575986110.231516;0;0
1575986111.233893;0;0
1575986112.236269;0;0
1575986113.238638;0;0
1575986114.240889;0;0
1575986115.243231;0;0
1575986116.245773;0;0
1575986117.248204;0;0
1575986118.250688;0;0
1575986119.253071;0;0
1575986120.255463;0;0
1575986121.257889;0;0
1575986122.260290;0;0
1575986123.262654;0;0
1575986124.264954;0;0
1575986125.267305;0;0
1575986126.280628;0;0
1575986127.283113;0;0
1575986128.285478;0;0
1575986129.287796;0;0
1575986130.290240;0;0
1575986131.292649;0;0
1575986132.295027;0;0
1575986133.297284;0;0
1575986134.299398;0;0
1575986135.301624;0;0
1575986136.303890;0;0
1575986137.306012;0;0
1575986138.308207;0;0
1575986139.310388;0;0
1575986140.312640;0;0
1575986141.314876;0;0
1575986142.317106;0;0
1575986143.319274;0;0
1575986144.321484;0;0
1575986145.323694;0;0
1575986146.334870;0;0
1575986147.337155;0;0
1575986148.339476;0;0
1575986149.341775;0;0
1575986150.344025;0;0
1575986151.346257;0;0
1575986152.348563;0;0
1575986153.350926;0;0
1575986154.353205;0;0
1575986155.355491;0;0
1575986156.357854;0;0
1575986157.360150;0;0
1575986158.362387;0;0
1575986159.364644;0;0
1575986160.367065;0;0
1575986161.369286;0;0
1575986162.371544;0;0
1575986163.373764;0;0
1575986164.375988;0;0
1575986165.378200;0;0
1575986166.412423;0;0
1575986167.414862;0;0
1575986168.417293;0;0
1575986169.419597;0;0
1575986170.421999;0;0
1575986171.424400;0;0
1575986172.426699;0;0
1575986173.429079;0;0
1575986174.431448;0;0
1575986175.433823;0;0
1575986176.436201;0;0
1575986177.438485;0;0
1575986178.440834;0;0
1575986179.443151;0;0
1575986180.445477;0;0
1575986181.447786;0;0
1575986182.450074;0;0
1575986183.452381;0;0
1575986184.454651;0;0
1575986185.456976;0;0
1575986186.469904;0;0
1575986187.472207;0;0
1575986188.474420;0;0
1575986189.476710;0;0
1575986190.479029;0;0
1575986191.481407;0;0
1575986192.483680;0;0
1575986193.485990;0;0
1575986194.488248;0;0
1575986195.490598;0;0
1575986196.492894;0;0
1575986197.495158;0;0
1575986198.497488;0;0
1575986199.499766;0;0
1575986200.502038;0;0
1575986201.504318;0;0
1575986202.506648;0;0
1575986203.508891;0;0
1575986204.511164;0;0
1575986205.513293;0;0
1575986206.527624;0;0
1575986207.529913;0;0
1575986208.532512;0;0
1575986209.534871;0;0
1575986210.537121;0;0
1575986211.539353;0;0
1575986212.541652;0;0
1575986213.543938;0;0
1575986214.546368;0;0
1575986215.548571;0;0
1575986216.550894;0;0
1575986217.553179;0;0
1575986218.555481;0;0
1575986219.557818;0;0
1575986220.560134;0;0
1575986221.562442;0;0
1575986222.564595;0;0
1575986223.566879;0;0
1575986224.569121;0;0
1575986225.571382;0;0
1575986226.585471;0;0
1575986227.587734;0;0
1575986228.590048;0;0
1575986229.592287;0;0
1575986230.594568;0;0
1575986231.596889;0;0
1575986232.599180;0;0
1575986233.601496;0;0
1575986234.603767;0;0
1575986235.606023;0;0
1575986236.608492;0;0
1575986237.610905;0;0
1575986238.613370;0;0
1575986239.615607;0;0
1575986240.617879;0;0
1575986241.620161;0;0
1575986242.622497;0;0
1575986243.624894;0;0
1575986244.627329;0;0
1575986245.629749;0;0
1575986246.644397;0;0
1575986247.646646;0;0
1575986248.649105;0;0
1575986249.651492;0;0
1575986250.653888;0;0
1575986251.656389;0;0
1575986252.658696;0;0
1575986253.661071;0;0
1575986254.663442;0;0
1575986255.665839;0;0
1575986256.668110;0;0
1575986257.670364;0;0
1575986258.672772;0;0
1575986259.675542;0;0
1575986260.677882;0;0
1575986261.680198;0;0
1575986262.682490;0;0
1575986263.684783;0;0
1575986264.687155;0;0
1575986265.689548;0;0
1575986266.701044;0;0
1575986267.703465;0;0
1575986268.705878;0;0
1575986269.708302;0;0
1575986270.710681;0;0
1575986271.713107;0;0
1575986272.715575;0;0
1575986273.717938;0;0
1575986274.720500;0;0
1575986275.722820;0;0
1575986276.725134;0;0
1575986277.727459;0;0
1575986278.729836;0;0
1575986279.732142;0;0
1575986280.734540;0;0
1575986281.736764;0;0
1575986282.738909;0;0
1575986283.741068;0;0
1575986284.743203;0;0
1575986285.745398;0;0
1575986286.781275;0;0
1575986287.783546;0;0
1575986288.785828;0;0
1575986289.788133;0;0
1575986290.790485;0;0
1575986291.792923;0;0
1575986292.795236;0;0
1575986293.797607;0;0
1575986294.799901;0;0
1575986295.802183;0;0
1575986296.804461;0;0
1575986297.806887;0;0
1575986298.809299;0;0
1575986299.811621;0;0
1575986300.814009;0;0
1575986301.816320;0;0
1575986302.818664;0;0
1575986303.821046;0;0
1575986304.823419;0;0
1575986305.825715;0;0
1575986306.837353;0;0
1575986307.839655;0;0
1575986308.841898;0;0
1575986309.844257;0;0
1575986310.846630;0;0
1575986311.848977;0;0
1575986312.851295;0;0
1575986313.853689;0;0
1575986314.856023;0;0
1575986315.858354;0;0
1575986316.860820;0;0
1575986317.863077;0;0
1575986318.865460;0;0
1575986319.867846;0;0
1575986320.870199;0;0
1575986321.872606;0;0
1575986322.875015;0;0
1575986323.877360;0;0
1575986324.879713;0;0
1575986325.882024;0;0
1575986326.907071;0;0
1575986327.909464;0;0
1575986328.911808;0;0
1575986329.914186;0;0
1575986330.916574;0;0
1575986331.918870;0;0
1575986332.921095;0;0
1575986333.923266;0;0
1575986334.925524;0;0
1575986335.927767;0;0
1575986336.929973;0;0
1575986337.932221;0;0
1575986338.934538;0;0
1575986339.936740;0;0
1575986340.939015;0;0
1575986341.941300;0;0
1575986342.943608;0;0
1575986343.945843;0;0
1575986344.948028;0;0
1575986345.950175;0;0
1575986346.964294;0;0
1575986347.966638;0;0
1575986348.968920;0;0
1575986349.971224;0;0
1575986350.973499;0;0
1575986351.975789;0;0
1575986352.978112;0;0
1575986353.980449;0;0
1575986354.982886;0;0
1575986355.985090;0;0
1575986356.987317;0;0
1575986357.989620;0;0
1575986358.991955;0;0
1575986359.994325;0;0
1575986360.996619;0;0
1575986361.998954;0;0
1575986363.001271;0;0
1575986364.003629;0;0
1575986365.006043;0;0
1575986366.008302;0;0
1575986367.019706;0;0
1575986368.022041;0;0
1575986369.024397;0;0
1575986370.026684;0;0
1575986371.029107;0;0
1575986372.031470;0;0
1575986373.033862;0;0
1575986374.036231;0;0
1575986375.038670;0;0
1575986376.041114;0;0
1575986377.043540;0;0
1575986378.045908;0;0
1575986379.048281;0;0
1575986380.050678;0;0
1575986381.053099;0;0
1575986382.055562;0;0
1575986383.057985;0;0
1575986384.060287;0;0
1575986385.062686;0;0
1575986386.065134;0;0
1575986387.080653;0;0
1575986388.083140;0;0
1575986389.085538;0;0
1575986390.087864;0;0
1575986391.090266;0;0
1575986392.092609;0;0
1575986393.095106;0;0
1575986394.097520;0;0
1575986395.099910;0;0
1575986396.102446;0;0
1575986397.104924;0;0
1575986398.107384;0;0
1575986399.109889;0;0
1575986400.112389;0;0
1575986401.114961;0;0
1575986402.117482;0;0
1575986403.119962;0;0
1575986404.122456;0;0
1575986405.124938;0;0
1575986406.127416;0;0
1575986407.141851;0;0
1575986408.144289;0;0
1575986409.146536;0;0
1575986410.148687;0;0
1575986411.150957;0;0
1575986412.153240;0;0
1575986413.155540;0;0
1575986414.157810;0;0
1575986415.160192;0;0
1575986416.162444;0;0
1575986417.164788;0;0
1575986418.167125;0;0
1575986419.169430;0;0
1575986420.171750;0;0
1575986421.174076;0;0
1575986422.176391;0;0
1575986423.178684;0;0
1575986424.180993;0;0
1575986425.183247;0;0
1575986426.185538;0;0
1575986427.199725;0;0
1575986428.202085;0;0
1575986429.204447;0;0
1575986430.206853;0;0
1575986431.209151;0;0
1575986432.211381;0;0
1575986433.213729;0;0
1575986434.216108;0;0
1575986435.218393;0;0
1575986436.220698;0;0
1575986437.223075;0;0
1575986438.225483;0;0
1575986439.227873;0;0
1575986440.230181;0;0
1575986441.232507;0;0
1575986442.234921;0;0
1575986443.237315;0;0
1575986444.239675;0;0
1575986445.242040;0;0
1575986446.244328;0;0
1575986447.259855;0;0
1575986448.262118;0;0
1575986449.264458;0;0
1575986450.266821;0;0
1575986451.269304;0;0
1575986452.271671;0;0
1575986453.274055;0;0
1575986454.276431;0;0
1575986455.278925;0;0
1575986456.281305;0;0
1575986457.283805;0;0
1575986458.286272;0;0
1575986459.288731;0;0
1575986460.291145;0;0
1575986461.293613;0;0
1575986462.296099;0;0
1575986463.298394;0;0
1575986464.300817;0;0
1575986465.303222;0;0
1575986466.305606;0;0
1575986467.343672;0;0
1575986468.346074;0;0
1575986469.348203;0;0
1575986470.350440;0;0
1575986471.352682;0;0
1575986472.355004;0;0
1575986473.357230;0;0
1575986474.359437;0;0
1575986475.361663;0;0
1575986476.363921;0;0
1575986477.366261;0;0
1575986478.368580;0;0
1575986479.370816;0;0
1575986480.373109;0;0
1575986481.375426;0;0
1575986482.377784;0;0
1575986483.380007;0;0
1575986484.382221;0;0
1575986485.384383;0;0
1575986486.386609;0;0
1575986487.446583;0;0
1575986488.448680;0;0
1575986489.450907;0;0
1575986490.453066;0;0
1575986491.455143;0;0
1575986492.457368;0;0
1575986493.459610;0;0
1575986494.461765;0;0
1575986495.464030;0;0
1575986496.466315;0;0
1575986497.468587;0;0
1575986498.470927;0;0
1575986499.473233;0;0
1575986500.475463;0;0
1575986501.477640;0;0
1575986502.479889;0;0
1575986503.482097;0;0
1575986504.484254;0;0
1575986505.486497;0;0
1575986506.488679;0;0
1575986507.499467;0;0
1575986508.501673;0;0
1575986509.503848;0;0
1575986510.505935;0;0
1575986511.508078;0;0
1575986512.510269;0;0
1575986513.512894;0;0
1575986514.514990;0;0
1575986515.517093;0;0
1575986516.519327;0;0
1575986517.521549;0;0
1575986518.524014;0;0
1575986519.526322;0;0
1575986520.528269;0;0
1575986521.530452;0;0
1575986522.532513;0;0
1575986523.534559;0;0
1575986524.536536;0;0
1575986525.538640;0;0
1575986526.540722;0;0
1575986527.598756;0;0
1575986528.600890;0;0
1575986529.602912;0;0
1575986530.605087;0;0
1575986531.607085;0;0
1575986532.609068;0;0
1575986533.611119;0;0
1575986534.613273;0;0
1575986535.615352;0;0
1575986536.617395;0;0
1575986537.619434;0;0
1575986538.621564;0;0
1575986539.623502;0;0
1575986540.625563;0;0
1575986541.627642;0;0
1575986542.629873;0;0
1575986543.632039;0;0
1575986544.634147;0;0
1575986545.636252;0;0
1575986546.638196;0;0
1575986547.651077;0;0
1575986548.653102;0;0
1575986549.655148;0;0
1575986550.657270;0;0
1575986551.659308;0;0
1575986552.661318;0;0
1575986553.663391;0;0
1575986554.665440;0;0
1575986555.667461;0;0
1575986556.669678;0;0
1575986557.671793;0;0
1575986558.673703;0;0
1575986559.675774;0;0
1575986560.677953;0;0
1575986561.680100;0;0
1575986562.682277;0;0
1575986563.684334;0;0
1575986564.686486;0;0
1575986565.688588;0;0
1575986566.690933;0;0
1575986567.702055;0;0
1575986568.704013;0;0
1575986569.705955;0;0
1575986570.708161;0;0
1575986571.710213;0;0
1575986572.712168;0;0
1575986573.714226;0;0
1575986574.716281;0;0
1575986575.718350;0;0
1575986576.720363;0;0
1575986577.722345;0;0
1575986578.724409;0;0
1575986579.726518;0;0
1575986580.728568;0;0
1575986581.730660;0;0
1575986582.732620;0;0
1575986583.734746;0;0
1575986584.736889;0;0
1575986585.738983;0;0
1575986586.740902;0;0
1575986587.752695;0;0
1575986588.754881;0;0
1575986589.756896;0;0
1575986590.758984;0;0
1575986591.761066;0;0
1575986592.763220;0;0
1575986593.765429;0;0
1575986594.767519;0;0
1575986595.769464;0;0
1575986596.771491;0;0
1575986597.773678;0;0
1575986598.775998;0;0
1575986599.778089;0;0
1575986600.780189;0;0
1575986601.782243;0;0
1575986602.784332;0;0
1575986603.786404;0;0
1575986604.788380;0;0
1575986605.790431;0;0
1575986606.792570;0;0
1575986607.804814;0;0
1575986608.806997;0;0
1575986609.809125;0;0
1575986610.811199;0;0
1575986611.813264;0;0
1575986612.815368;0;0
1575986613.817430;0;0
1575986614.819550;0;0
1575986615.821761;0;0
1575986616.823915;0;0
1575986617.826091;0;0
1575986618.828051;0;0
1575986619.830123;0;0
1575986620.832152;0;0
1575986621.834287;0;0
1575986622.836314;0;0
1575986623.838353;0;0
1575986624.840484;0;0
1575986625.842625;0;0
1575986626.844666;0;0
1575986627.855320;0;0
1575986628.857470;0;0
1575986629.859489;0;0
1575986630.861599;0;0
1575986631.863719;0;0
1575986632.865830;0;0
1575986633.867899;0;0
1575986634.870036;0;0
1575986635.872158;0;0
1575986636.874244;0;0
1575986637.876281;0;0
1575986638.878372;0;0
1575986639.880445;0;0
1575986640.882621;0;0
1575986641.884630;0;0
1575986642.886799;0;0
1575986643.888917;0;0
1575986644.891006;0;0
1575986645.893101;0;0
1575986646.895169;0;0
1575986647.904932;0;0
1575986648.907078;0;0
1575986649.909260;0;0
1575986650.911276;0;0
1575986651.913484;0;0
1575986652.915620;0;0
1575986653.917772;0;0
1575986654.919814;0;0
1575986655.921974;0;0
1575986656.924109;0;0
1575986657.926212;0;0
1575986658.928214;0;0
1575986659.930190;0;0
1575986660.932359;0;0
1575986661.934489;0;0
1575986662.936533;0;0
1575986663.938680;0;0
1575986664.940698;0;0
1575986665.942779;0;0
1575986666.944822;0;0
1575986667.960097;0;0
1575986668.962313;0;0
1575986669.964363;0;0
1575986670.966487;0;0
1575986671.968599;0;0
1575986672.970796;0;0
1575986673.972826;0;0
1575986674.974964;0;0
1575986675.977064;0;0
1575986676.979160;0;0
1575986677.981271;0;0
1575986678.983371;0;0
1575986679.985422;0;0
1575986680.987506;0;0
1575986681.989624;0;0
1575986682.991589;0;0
1575986683.993677;0;0
1575986684.995807;0;0
1575986685.997959;0;0
1575986687.000063;0;0
1575986688.013563;0;0
1575986689.015712;0;0
1575986690.017694;0;0
1575986691.019823;0;0
1575986692.021891;0;0
1575986693.023962;0;0
1575986694.025907;0;0
1575986695.028031;0;0
1575986696.030101;0;0
1575986697.032165;0;0
1575986698.034289;0;0
1575986699.036427;0;0
1575986700.038462;0;0
1575986701.040566;0;0
1575986702.042618;0;0
1575986703.044771;0;0
1575986704.046970;0;0
1575986705.049080;0;0
